Date,Rain,Temp Max
30-05-2006,0,28.44000053
31-05-2006,0,29.09000015
1/6/2006,0,28.45999908
2/6/2006,0,29.68000031
3/6/2006,0,29.59000015
4/6/2006,2.777391911,29.88999939
5/6/2006,1.013968468,29.57999992
6/6/2006,0,29.48999977
7/6/2006,0,31.29999924
8/6/2006,12.02119255,30.92000008
9/6/2006,0,31.79999924
10/6/2006,0,32.15999985
11/6/2006,0,32.02999878
12/6/2006,4.452034473,32.65999985
13-06-2006,0,33.13999939
14-06-2006,3.383116007,32.63000107
15-06-2006,0,32.77000046
16-06-2006,9.40559864,32.29999924
17-06-2006,29.59488869,32.08000183
18-06-2006,0,31.79999924
19-06-2006,33.45165253,32.63000107
20-06-2006,109.4571075,31.96999931
21-06-2006,0,29.5
22-06-2006,0,30.5
23-06-2006,0,30.39999962
24-06-2006,1.05805409,29.31999969
25-06-2006,0,28.28000069
26-06-2006,0,28.21999931
27-06-2006,0,29.12999916
28-06-2006,0,28.85000038
29-06-2006,0,28.03000069
30-06-2006,0,28.12999916
1/7/2006,0,28.09000015
2/7/2006,0,29.70999908
3/7/2006,0,28.45000076
4/7/2006,0,28.14999962
5/7/2006,0,28.81999969
6/7/2006,0,29.79000092
7/7/2006,0,29.81999969
8/7/2006,0,30.26000023
9/7/2006,0,30.09000015
10/7/2006,0,30.13999939
11/7/2006,0,30.04999924
12/7/2006,7.318207741,29.89999962
13-07-2006,0.724023581,29.27000046
14-07-2006,16.19187355,28.69000053
15-07-2006,4.295138836,28.77000046
16-07-2006,1.49890995,28.65999985
17-07-2006,0,29.62999916
18-07-2006,0,29.86000061
19-07-2006,0,30.12000084
20-07-2006,1.807508945,29.70999908
21-07-2006,0,30.63999939
22-07-2006,0,30.32999992
23-07-2006,0,29.64999962
24-07-2006,0,30.65999985
25-07-2006,0,31.09000015
26-07-2006,0,29.15999985
27-07-2006,3.518618107,28.37000084
28-07-2006,0,26.80999947
29-07-2006,0,27.53000069
30-07-2006,0,29.07999992
31-07-2006,0,29.36000061
1/8/2006,0.197659984,30.19000053
2/8/2006,0,28.32999992
3/8/2006,0,28.17000008
4/8/2006,0,27.76000023
5/8/2006,0,28
6/8/2006,0,28.28000069
7/8/2006,0,29.73999977
8/8/2006,0,31.02000046
9/8/2006,0,30.70999908
10/8/2006,0,29.88999939
11/8/2006,0,29.29999924
12/8/2006,2.288390636,28.45000076
13-08-2006,0,28.79000092
14-08-2006,0,29.90999985
15-08-2006,0,29.94000053
16-08-2006,0,29.40999985
17-08-2006,0,29.11000061
18-08-2006,0,28.79000092
19-08-2006,21.70823479,30.37000084
20-08-2006,0.86902374,30.79999924
21-08-2006,10.02483177,30.28000069
22-08-2006,0,28.37000084
23-08-2006,0,29.21999931
24-08-2006,0,30.25
25-08-2006,0,30.40999985
26-08-2006,0,31.70000076
27-08-2006,0,30.95000076
28-08-2006,0,30
29-08-2006,0,28.84000015
30-08-2006,0,28.25
31-08-2006,0,29.37000084
1/9/2006,0,30.04000092
2/9/2006,0,30.95999908
3/9/2006,0,31.18000031
4/9/2006,0,31.48999977
5/9/2006,0,29.87999916
6/9/2006,0,30.64999962
7/9/2006,0.911470652,31.5
8/9/2006,0,30.65999985
9/9/2006,0,31.61000061
10/9/2006,5.071880817,31.18000031
11/9/2006,0,30.26000023
12/9/2006,1.839267969,30.31999969
13-09-2006,0,30
14-09-2006,41.40755081,29.75
15-09-2006,25.23533058,27.63999939
16-09-2006,0,27.19000053
17-09-2006,0.804725111,27.54999924
18-09-2006,0,27.87000084
19-09-2006,0,29.43000031
20-09-2006,3.027514696,29.17000008
21-09-2006,13.49811172,28.70000076
22-09-2006,0,28.98999977
23-09-2006,0,29.88999939
24-09-2006,0,29.95000076
25-09-2006,17.69782257,29.23999977
26-09-2006,14.41702652,29.10000038
27-09-2006,0,28.63999939
28-09-2006,0.525780559,29.98999977
29-09-2006,0,30.44000053
30-09-2006,0,30.09000015
1/10/2006,0,29.60000038
2/10/2006,0,29.62000084
3/10/2006,0,29.44000053
4/10/2006,0,30.32999992
5/10/2006,2.160193682,29.62000084
6/10/2006,0,30.27000046
7/10/2006,0,30.12000084
8/10/2006,1.939765811,29.40999985
9/10/2006,86.53746033,29.11000061
10/10/2006,0,28.95999908
11/10/2006,0,30.17000008
12/10/2006,0,30.01000023
13-10-2006,0,30.87999916
14-10-2006,0,30.54000092
15-10-2006,0,30.39999962
16-10-2006,0,30.47999954
17-10-2006,0,30.37000084
18-10-2006,0,28.97999954
19-10-2006,0,30.35000038
20-10-2006,0,30.12000084
21-10-2006,0,30.80999947
22-10-2006,0,29.59000015
23-10-2006,0,30.29999924
24-10-2006,0,29.92000008
25-10-2006,0,28.72999954
26-10-2006,0,27.79000092
27-10-2006,0,27.39999962
28-10-2006,1.807508945,26.65999985
29-10-2006,3.16503644,26.48999977
30-10-2006,0.484941453,27.77000046
31-10-2006,0,27.68000031
1/11/2006,8.073782921,28.03000069
2/11/2006,59.41940308,28.29999924
3/11/2006,3.940016031,27.54000092
4/11/2006,31.39130783,27.10000038
5/11/2006,2.336536169,27.28000069
6/11/2006,0,27.79999924
7/11/2006,0.612635314,27.82999992
8/11/2006,0,26.27000046
9/11/2006,0,27.06999969
10/11/2006,0,27.39999962
11/11/2006,0,27.71999931
12/11/2006,0,28.01000023
13-11-2006,0,28.12000084
14-11-2006,0,29.06999969
15-11-2006,0,27.94000053
16-11-2006,0.617198169,26.30999947
17-11-2006,0.501247108,26.98999977
18-11-2006,0.851583183,25.85000038
19-11-2006,3.925965548,25.87999916
20-11-2006,0.89110595,27.54999924
21-11-2006,0,26.87000084
22-11-2006,0,27.71999931
23-11-2006,0,28
24-11-2006,0,29.17000008
25-11-2006,0,29.20999908
26-11-2006,0,28.12000084
27-11-2006,0,29.45000076
28-11-2006,0,28.80999947
29-11-2006,0,29.01000023
30-11-2006,0,28.36000061
1/12/2006,0,28
2/12/2006,0,27.45999908
3/12/2006,0,27.65999985
4/12/2006,0,27.34000015
5/12/2006,0,26.57999992
6/12/2006,0,27.90999985
7/12/2006,0,27.02000046
8/12/2006,0,27.76000023
9/12/2006,0,27.32999992
10/12/2006,0,27.47999954
11/12/2006,0,25.98999977
12/12/2006,1.146225214,27.34000015
13-12-2006,0,28.02000046
14-12-2006,0,28.35000038
15-12-2006,0,27.70999908
16-12-2006,0,27.62999916
17-12-2006,0,27.20000076
18-12-2006,0,26.90999985
19-12-2006,0,27.72999954
20-12-2006,0,26.47999954
21-12-2006,0,27.03000069
22-12-2006,0,26.92000008
23-12-2006,0,26.65999985
24-12-2006,0,27.39999962
25-12-2006,0,26.47999954
26-12-2006,0,26.37999916
27-12-2006,0,27.14999962
28-12-2006,0,27.52000046
29-12-2006,0,27.97999954
30-12-2006,0,27.78000069
31-12-2006,0,27.47999954
1/1/2007,0,27.27000046
2/1/2007,0,27.43000031
3/1/2007,0,27.76000023
4/1/2007,0,28.30999947
5/1/2007,0,28.70000076
6/1/2007,0,28.23999977
7/1/2007,0,27.29999924
8/1/2007,0,27.65999985
9/1/2007,0,27.69000053
10/1/2007,0,27.73999977
11/1/2007,0,27.51000023
12/1/2007,0,27.89999962
13-01-2007,0,28.56999969
14-01-2007,0,28.71999931
15-01-2007,0,29.65999985
16-01-2007,0,29.95999908
17-01-2007,0,30.26000023
18-01-2007,0,29.26000023
19-01-2007,0,27.55999947
20-01-2007,0,28.03000069
21-01-2007,0,29.5
22-01-2007,0,30.06999969
23-01-2007,0,31.26000023
24-01-2007,0,30.03000069
25-01-2007,0,28.80999947
26-01-2007,0,29.01000023
27-01-2007,0,28.95999908
28-01-2007,0,28.57999992
29-01-2007,0,29.05999947
30-01-2007,0,30.07999992
31-01-2007,0,29.98999977
1/2/2007,0,30.5
2/2/2007,0,30.29000092
3/2/2007,0,30.14999962
4/2/2007,0,29.86000061
5/2/2007,0,30.35000038
6/2/2007,0,31.14999962
7/2/2007,0,31.62999916
8/2/2007,0,31.15999985
9/2/2007,0,30.79000092
10/2/2007,0,30.12999916
11/2/2007,0,30.45000076
12/2/2007,0,30.86000061
13-02-2007,0,30.62999916
14-02-2007,0,31.20000076
15-02-2007,0,32.13000107
16-02-2007,0,31.82999992
17-02-2007,0,31.79999924
18-02-2007,0,30.70000076
19-02-2007,0,30.57999992
20-02-2007,0,30.01000023
21-02-2007,0,30.23999977
22-02-2007,0,29.94000053
23-02-2007,0,30.02000046
24-02-2007,0,30.43000031
25-02-2007,0,31.04000092
26-02-2007,0,32.47000122
27-02-2007,0,33.22000122
28-02-2007,0,33.31999969
1/3/2007,0,32.59000015
2/3/2007,0,31.95999908
3/3/2007,0,33.13999939
4/3/2007,0,32.52999878
5/3/2007,0,32.34999847
6/3/2007,0,33.15000153
7/3/2007,0,33.68000031
8/3/2007,0,32.99000168
9/3/2007,0,33.74000168
10/3/2007,0,34.04000092
11/3/2007,0,33.70000076
12/3/2007,0,33.27000046
13-03-2007,0,32.77000046
14-03-2007,0,32.93000031
15-03-2007,0,32.77000046
16-03-2007,0,34.70000076
17-03-2007,0,34.38999939
18-03-2007,0,34.36000061
19-03-2007,0,34.86000061
20-03-2007,0,35.77999878
21-03-2007,0,35.31999969
22-03-2007,0,35
23-03-2007,0,35.97000122
24-03-2007,0,35.86000061
25-03-2007,0,36.20999908
26-03-2007,0,35.84999847
27-03-2007,0,36.24000168
28-03-2007,0,35.22000122
29-03-2007,0,35.45000076
30-03-2007,0,34.90000153
31-03-2007,0,34.83000183
1/4/2007,0,34.70000076
2/4/2007,0,34.95999908
3/4/2007,0,36.16999817
4/4/2007,0,36.68000031
5/4/2007,0,35.88999939
6/4/2007,0,35.75999832
7/4/2007,0,35.49000168
8/4/2007,0,34.79000092
9/4/2007,0,34.79999924
10/4/2007,0,35.45000076
11/4/2007,0,35.36999893
12/4/2007,0,35.11999893
13-04-2007,2.380621433,34.91999817
14-04-2007,0,34.29000092
15-04-2007,0,34.5
16-04-2007,0,33.93000031
17-04-2007,2.229395866,33.29999924
18-04-2007,0,33.93000031
19-04-2007,0.703387916,33.97000122
20-04-2007,1.688131094,33.83000183
21-04-2007,5.239340782,33.52000046
22-04-2007,0,34.29999924
23-04-2007,0.255076379,34.75
24-04-2007,0,35.56000137
25-04-2007,0,35.13000107
26-04-2007,0,35.38000107
27-04-2007,0,35.13000107
28-04-2007,0,35.52999878
29-04-2007,0,35.61999893
30-04-2007,0,35.61000061
1/5/2007,0,36.25999832
2/5/2007,0,35.34000015
3/5/2007,0,33.58000183
4/5/2007,19.86151505,32.02999878
5/5/2007,0,33.63000107
6/5/2007,0,35.04000092
7/5/2007,10.81465054,31.62000084
8/5/2007,0,33.15000153
9/5/2007,0,33.70000076
10/5/2007,0,34.16999817
11/5/2007,0,34.88000107
12/5/2007,0,34.63999939
13-05-2007,0,35.34999847
14-05-2007,0,35.25
15-05-2007,0,34.83000183
16-05-2007,0,35.25999832
17-05-2007,0,35.61999893
18-05-2007,0,35.58000183
19-05-2007,0.156573549,35.79000092
20-05-2007,0,35.59000015
21-05-2007,0,35.5
22-05-2007,0,35.56000137
23-05-2007,0.831796944,35.15999985
24-05-2007,2.872482061,33.65000153
25-05-2007,0,32.97000122
26-05-2007,15.05197334,32.88999939
27-05-2007,0,32.84999847
28-05-2007,0,31.84000015
29-05-2007,11.46422386,30.28000069
30-05-2007,0.632194877,31.20000076
31-05-2007,0,32.59999847
1/6/2007,0,33.72000122
2/6/2007,0,34.68999863
3/6/2007,0,34.36999893
4/6/2007,12.60234833,34.43000031
5/6/2007,0,33.79999924
6/6/2007,0,31.96999931
7/6/2007,26.26561165,28.71999931
8/6/2007,0,30.07999992
9/6/2007,0,31.98999977
10/6/2007,0,31.12999916
11/6/2007,4.719156742,32.38000107
12/6/2007,10.52001381,32.06000137
13-06-2007,0,31.06999969
14-06-2007,0,31.62999916
15-06-2007,0,31.55999947
16-06-2007,0,30.10000038
17-06-2007,0,30.72999954
18-06-2007,0,29.78000069
19-06-2007,0,28.87999916
20-06-2007,2.821477413,27.5
21-06-2007,0.613083899,27.11000061
22-06-2007,9.95599556,24.20000076
23-06-2007,5.780450821,25.26000023
24-06-2007,0,26.62999916
25-06-2007,0,27.64999962
26-06-2007,0,28.34000015
27-06-2007,3.455563545,27.05999947
28-06-2007,1.571317434,25.87999916
29-06-2007,6.516041756,26.45000076
30-06-2007,0.613083899,27.47999954
1/7/2007,0,28.53000069
2/7/2007,0,28.85000038
3/7/2007,0,28.93000031
4/7/2007,11.1300869,28.64999962
5/7/2007,0,28.60000038
6/7/2007,0,29.43000031
7/7/2007,2.783797264,29.26000023
8/7/2007,0,28.46999931
9/7/2007,0,29.61000061
10/7/2007,0,29.03000069
11/7/2007,0,29.53000069
12/7/2007,1.719337821,30.5
13-07-2007,9.516704559,30.45000076
14-07-2007,0,29.54999924
15-07-2007,0,29.29999924
16-07-2007,2.641929865,28.77000046
17-07-2007,11.1627779,28.95000076
18-07-2007,0,29.82999992
19-07-2007,2.226366758,30.87000084
20-07-2007,45.25055313,29.60000038
21-07-2007,0,28.37999916
22-07-2007,7.513813019,28.20999908
23-07-2007,0,28.37000084
24-07-2007,0,28.05999947
25-07-2007,20.80978584,28.19000053
26-07-2007,0,29.20000076
27-07-2007,0,28.47999954
28-07-2007,1.780813813,28.09000015
29-07-2007,0,27.31999969
30-07-2007,0,27.14999962
31-07-2007,0.668329477,25.61000061
1/8/2007,0.445552975,25.96999931
2/8/2007,2.95394969,26.76000023
3/8/2007,1.939765811,25.54999924
4/8/2007,6.066465378,25.98999977
5/8/2007,1.013968468,25.80999947
6/8/2007,2.228487015,25.20999908
7/8/2007,3.412876606,26
8/8/2007,0,27.76000023
9/8/2007,4.345503807,28.12000084
10/8/2007,0,28.32999992
11/8/2007,0,28.26000023
12/8/2007,0,28.62999916
13-08-2007,0,28.20000076
14-08-2007,0,29.36000061
15-08-2007,0,30.25
16-08-2007,0,30.89999962
17-08-2007,0,30.35000038
18-08-2007,0,28.35000038
19-08-2007,0,29.55999947
20-08-2007,0,29
21-08-2007,0,29.14999962
22-08-2007,0,28.94000053
23-08-2007,0,29.06999969
24-08-2007,20.38154411,27.60000038
25-08-2007,21.81566811,27.88999939
26-08-2007,55.9760704,27.46999931
27-08-2007,20.5725193,28.11000061
28-08-2007,9.213887215,28.72999954
29-08-2007,28.07036209,27.62000084
30-08-2007,7.793856621,26.77000046
31-08-2007,1.197845817,26.13999939
1/9/2007,0,26.70000076
2/9/2007,0.793540478,26.56999969
3/9/2007,0.334164739,26.97999954
4/9/2007,0,27.92000008
5/9/2007,13.95534706,27.57999992
6/9/2007,0,27.36000061
7/9/2007,0,27.80999947
8/9/2007,0.440855861,29.28000069
9/9/2007,57.32646179,28.86000061
10/9/2007,61.59018707,29.10000038
11/9/2007,3.232297897,29.85000038
12/9/2007,23.23962021,29.65999985
13-09-2007,13.85646629,28.95999908
14-09-2007,15.44756985,28.82999992
15-09-2007,8.485994339,25.87000084
16-09-2007,7.568808556,26.32999992
17-09-2007,7.672734261,26.38999939
18-09-2007,37.06066132,24.68000031
19-09-2007,1.27848196,25.10000038
20-09-2007,2.456054688,26.80999947
21-09-2007,0,27.48999977
22-09-2007,0,27.87000084
23-09-2007,0,28.05999947
24-09-2007,0,27.86000061
25-09-2007,0,27.95000076
26-09-2007,0,28.38999939
27-09-2007,5.567921162,29.22999954
28-09-2007,0,29.21999931
29-09-2007,0.352684677,29.36000061
30-09-2007,3.943710327,28.93000031
1/10/2007,0,28.45000076
2/10/2007,4.452034473,28.56999969
3/10/2007,0,28.77000046
4/10/2007,0,29.06999969
5/10/2007,0,29.32999992
6/10/2007,0,29.54000092
7/10/2007,0,29.45000076
8/10/2007,0,29.93000031
9/10/2007,0,30.45999908
10/10/2007,0,30.61000061
11/10/2007,0,30.96999931
12/10/2007,0,30.70000076
13-10-2007,0,30.96999931
14-10-2007,0,30.70000076
15-10-2007,0,30.79000092
16-10-2007,0,30.55999947
17-10-2007,0,30.25
18-10-2007,5.232666492,30.04000092
19-10-2007,4.897587299,29.54000092
20-10-2007,8.470868111,28.37999916
21-10-2007,30.98760414,28.48999977
22-10-2007,9.782622337,27.09000015
23-10-2007,5.622467518,26.44000053
24-10-2007,8.659341812,24.71999931
25-10-2007,1.81220603,25.30999947
26-10-2007,0.334164739,25.90999985
27-10-2007,1.865551591,25.95000076
28-10-2007,0.668818772,25.48999977
29-10-2007,7.216347218,24.06999969
30-10-2007,0,26.70000076
31-10-2007,0.167082369,27.02000046
1/11/2007,0,27.92000008
2/11/2007,2.842479706,28.12000084
3/11/2007,13.816782,27.80999947
4/11/2007,7.031519413,26.22999954
5/11/2007,0,27.26000023
6/11/2007,0,29.04000092
7/11/2007,0,28.95999908
8/11/2007,0,28.64999962
9/11/2007,0,27.92000008
10/11/2007,0,28.14999962
11/11/2007,0,28.35000038
12/11/2007,0,28.20999908
13-11-2007,0,28.30999947
14-11-2007,0,28.51000023
15-11-2007,0,28.39999962
16-11-2007,0,27.96999931
17-11-2007,0,27.09000015
18-11-2007,0,27.27000046
19-11-2007,0.176342338,26.54999924
20-11-2007,2.74084115,26.09000015
21-11-2007,0.668818772,26
22-11-2007,0,27.40999985
23-11-2007,0,27.85000038
24-11-2007,0,27.62999916
25-11-2007,0,26.42000008
26-11-2007,0,27.40999985
27-11-2007,0,27.56999969
28-11-2007,0,28.04000092
29-11-2007,0,27.97999954
30-11-2007,0,27.18000031
1/12/2007,0,27.48999977
2/12/2007,0,27.40999985
3/12/2007,0,26.5
4/12/2007,0,25.40999985
5/12/2007,0,25.47999954
6/12/2007,1.783435225,24.23999977
7/12/2007,0.724553645,24.52000046
8/12/2007,0,26.82999992
9/12/2007,0,27.53000069
10/12/2007,0,27.98999977
11/12/2007,0,27.86000061
12/12/2007,0,26.98999977
13-12-2007,0,25.97999954
14-12-2007,0,26.21999931
15-12-2007,0,24.22999954
16-12-2007,0,26.87999916
17-12-2007,0,27.20999908
18-12-2007,0,25.85000038
19-12-2007,0.557348967,21.38999939
20-12-2007,17.97032547,22.20999908
21-12-2007,4.371518612,26.36000061
22-12-2007,0,27.92000008
23-12-2007,0,28.32999992
24-12-2007,0,29.26000023
25-12-2007,0,29.52000046
26-12-2007,0,29.60000038
27-12-2007,0,29.37000084
28-12-2007,0,29.15999985
29-12-2007,0,29.86000061
30-12-2007,0,29.25
31-12-2007,0,28.45000076
1/1/2008,0,28.26000023
2/1/2008,0,28.05999947
3/1/2008,0,27.48999977
4/1/2008,0,27.98999977
5/1/2008,0,26.60000038
6/1/2008,0,26.67000008
7/1/2008,0,27.26000023
8/1/2008,0,26.95999908
9/1/2008,0,28.28000069
10/1/2008,0,29.12000084
11/1/2008,0,29.45999908
12/1/2008,0,29.35000038
13-01-2008,0,29.46999931
14-01-2008,0,29.59000015
15-01-2008,0,29.90999985
16-01-2008,0,29.60000038
17-01-2008,0,29.18000031
18-01-2008,0,28.64999962
19-01-2008,0,28.40999985
20-01-2008,0,29.34000015
21-01-2008,0,30.93000031
22-01-2008,0,30.56999969
23-01-2008,0,29.70000076
24-01-2008,0,30.42000008
25-01-2008,0,29.70000076
26-01-2008,0,29.29000092
27-01-2008,0,29.73999977
28-01-2008,0,30.09000015
29-01-2008,0,29.78000069
30-01-2008,0,29.78000069
31-01-2008,0,30.17000008
1/2/2008,0,30.77000046
2/2/2008,0,29.59000015
3/2/2008,0,30.09000015
4/2/2008,0,29.36000061
5/2/2008,0,29.52000046
6/2/2008,0,29.19000053
7/2/2008,0,29.78000069
8/2/2008,0,28.96999931
9/2/2008,0,28.95000076
10/2/2008,8.516673088,29.28000069
11/2/2008,13.58199978,29.79000092
12/2/2008,3.420081377,26.87999916
13-02-2008,0.959442854,29.64999962
14-02-2008,0,29.40999985
15-02-2008,0,29.09000015
16-02-2008,0,30.09000015
17-02-2008,0,30.55999947
18-02-2008,0,30.70999908
19-02-2008,0,31.47999954
20-02-2008,0,31.03000069
21-02-2008,0,31.35000038
22-02-2008,0,31.42000008
23-02-2008,0,31
24-02-2008,0,31.15999985
25-02-2008,0,31.82999992
26-02-2008,0,32.36000061
27-02-2008,0,31.69000053
28-02-2008,0,31.42000008
29-02-2008,0,31.53000069
1/3/2008,0,32.18999863
2/3/2008,0,32.29999924
3/3/2008,0,32.65999985
4/3/2008,0,32.41999817
5/3/2008,0,32.47999954
6/3/2008,0,32.47999954
7/3/2008,0,32.29999924
8/3/2008,0,32.50999832
9/3/2008,0,32.38999939
10/3/2008,0,32.52999878
11/3/2008,0,31.89999962
12/3/2008,0,30.39999962
13-03-2008,0,30.22999954
14-03-2008,0,29.48999977
15-03-2008,18.02758026,30.07999992
16-03-2008,5.00594759,30.05999947
17-03-2008,0,31.45999908
18-03-2008,0,32.13000107
19-03-2008,0,32.00999832
20-03-2008,0,30.56999969
21-03-2008,2.568068504,28.26000023
22-03-2008,1.380934834,28.54999924
23-03-2008,0,27.98999977
24-03-2008,0,29.32999992
25-03-2008,4.365176201,30.19000053
26-03-2008,0,30.64999962
27-03-2008,28.10962105,31.12999916
28-03-2008,0,30.26000023
29-03-2008,23.26160049,31.53000069
30-03-2008,0,31.39999962
31-03-2008,28.30578232,30.20000076
1/4/2008,0,30.92000008
2/4/2008,0,30.40999985
3/4/2008,0,31.15999985
4/4/2008,0,31.29000092
5/4/2008,0,31.25
6/4/2008,0,30.77000046
7/4/2008,0,31.07999992
8/4/2008,0,31.75
9/4/2008,0,32.43999863
10/4/2008,0,32.65000153
11/4/2008,0,33.43000031
12/4/2008,0,33.86000061
13-04-2008,0,34.58000183
14-04-2008,0,33.75
15-04-2008,0,33.93999863
16-04-2008,0,34.16999817
17-04-2008,0,34.54000092
18-04-2008,0,34.45000076
19-04-2008,0,35.04000092
20-04-2008,0,35.81999969
21-04-2008,0,36.47000122
22-04-2008,0,36.24000168
23-04-2008,0,35.31999969
24-04-2008,0,34.74000168
25-04-2008,0,34.68999863
26-04-2008,0,34.15999985
27-04-2008,0,34.22000122
28-04-2008,0,33.54000092
29-04-2008,0,33.86999893
30-04-2008,0,34.93000031
1/5/2008,0,35
2/5/2008,15.93636799,35.06000137
3/5/2008,0,35.02000046
4/5/2008,0,35.68999863
5/5/2008,0,35.29000092
6/5/2008,0,35.33000183
7/5/2008,0,34.72000122
8/5/2008,0,34.83000183
9/5/2008,11.03952312,33.99000168
10/5/2008,0,34.52000046
11/5/2008,0,34.38000107
12/5/2008,0,34.15000153
13-05-2008,0,34.47999954
14-05-2008,0,33.91999817
15-05-2008,0,34.29999924
16-05-2008,0,34.29000092
17-05-2008,0,34.38000107
18-05-2008,0,34.33000183
19-05-2008,0,34.77999878
20-05-2008,0.431749254,34.56999969
21-05-2008,1.014376163,34.22999954
22-05-2008,15.19992828,33.79000092
23-05-2008,18.70682335,32.86999893
24-05-2008,16.68257904,32.61000061
25-05-2008,0,33.31999969
26-05-2008,13.86215115,31.95000076
27-05-2008,0,33.13999939
28-05-2008,0,33.27999878
29-05-2008,0,33.02000046
30-05-2008,0,32.29999924
31-05-2008,0,31.25
1/6/2008,4.564692497,31.97999954
2/6/2008,0,30.76000023
3/6/2008,18.21932793,31.82999992
4/6/2008,10.70166397,31.64999962
5/6/2008,0,31.64999962
6/6/2008,0,30.87999916
7/6/2008,1.318688869,29.65999985
8/6/2008,10.67805386,29.07999992
9/6/2008,0,29.09000015
10/6/2008,0,29.79999924
11/6/2008,0,28.92000008
12/6/2008,0.701040745,28.81999969
13-06-2008,2.749477148,28.25
14-06-2008,0,28.12999916
15-06-2008,0,28.71999931
16-06-2008,0,30.52000046
17-06-2008,0,29.20000076
18-06-2008,0,29.18000031
19-06-2008,4.818286896,29.34000015
20-06-2008,0,30.70999908
21-06-2008,0.931623399,31.54999924
22-06-2008,0,30.56999969
23-06-2008,1.117283702,30.82999992
24-06-2008,0,30.34000015
25-06-2008,0,30.68000031
26-06-2008,2.078873158,30.53000069
27-06-2008,0,30
28-06-2008,0,29.38999939
29-06-2008,2.282346249,29.73999977
30-06-2008,0,28.96999931
1/7/2008,0,28.87999916
2/7/2008,7.888221264,29.20000076
3/7/2008,0,31
4/7/2008,0,31.57999992
5/7/2008,0,30.77000046
6/7/2008,0,30.39999962
7/7/2008,0,30.05999947
8/7/2008,1.168449044,30.12999916
9/7/2008,0.431749254,29.45999908
10/7/2008,0,28.95000076
11/7/2008,0.704715848,30.27000046
12/7/2008,0,31.22999954
13-07-2008,0,32.08000183
14-07-2008,0,32.86000061
15-07-2008,20.18141747,32.11999893
16-07-2008,44.64889145,30.53000069
17-07-2008,0,31.04999924
18-07-2008,0,31.07999992
19-07-2008,0,30.85000038
20-07-2008,0,29.87999916
21-07-2008,2.535940409,30.65999985
22-07-2008,0,29.82999992
23-07-2008,24.75302887,29.73999977
24-07-2008,10.71148014,28.38999939
25-07-2008,12.11359882,28.12000084
26-07-2008,3.756780624,26.13999939
27-07-2008,9.894053459,26.46999931
28-07-2008,12.65074539,26.22999954
29-07-2008,0,26.95999908
30-07-2008,0,27.43000031
31-07-2008,0.73766464,28.05999947
1/8/2008,0.867088854,28.78000069
2/8/2008,0,28.95999908
3/8/2008,0.239860713,26.86000061
4/8/2008,4.122364521,27.27000046
5/8/2008,0.134120837,27.82999992
6/8/2008,0.536986232,28.47999954
7/8/2008,0,28.60000038
8/8/2008,0.201181278,28.03000069
9/8/2008,0,25.31999969
10/8/2008,0.760782123,25.69000053
11/8/2008,1.014376163,27.04999924
12/8/2008,0.760782123,28.37999916
13-08-2008,14.23476219,27.56999969
14-08-2008,10.56077194,26.72999954
15-08-2008,1.014376163,26.05999947
16-08-2008,3.346843243,26.45000076
17-08-2008,4.090685844,26.88999939
18-08-2008,0,28.04000092
19-08-2008,0,27.45999908
20-08-2008,1.014376163,27.68000031
21-08-2008,0,27.82999992
22-08-2008,0,28.76000023
23-08-2008,0,29.40999985
24-08-2008,0,29.72999954
25-08-2008,0,30.20999908
26-08-2008,2.775801182,29.75
27-08-2008,24.18571281,29.70000076
28-08-2008,18.76623154,29.71999931
29-08-2008,0,30.43000031
30-08-2008,0.460057944,30.40999985
31-08-2008,0,29.60000038
1/9/2008,55.36585236,29.07999992
2/9/2008,52.40988922,29.45999908
3/9/2008,24.22771454,29.17000008
4/9/2008,5.532896519,29.78000069
5/9/2008,0,30.10000038
6/9/2008,35.39947128,29.71999931
7/9/2008,19.04092598,29.04000092
8/9/2008,11.7293663,28.23999977
9/9/2008,0.262890279,26.23999977
10/9/2008,0.39449361,26.5
11/9/2008,0,26.62000084
12/9/2008,0.760782123,27.62000084
13-09-2008,0,27.88999939
14-09-2008,0,28.07999992
15-09-2008,3.049690008,28.63999939
16-09-2008,0,28.04000092
17-09-2008,0,28.88999939
18-09-2008,0,29.27000046
19-09-2008,0,28.20000076
20-09-2008,0,29.21999931
21-09-2008,0,29.29000092
22-09-2008,0,29.36000061
23-09-2008,0,30.12000084
24-09-2008,0,28.64999962
25-09-2008,26.75150681,30.03000069
26-09-2008,0,30.03000069
27-09-2008,0,30.44000053
28-09-2008,0,30.65999985
29-09-2008,0,30.31999969
30-09-2008,0,31.01000023
1/10/2008,0,30.98999977
2/10/2008,0,31.03000069
3/10/2008,0,30.43000031
4/10/2008,0,30.02000046
5/10/2008,75.01902008,29.95999908
6/10/2008,7.607820988,30.77000046
7/10/2008,24.49734497,30.09000015
8/10/2008,0,29.64999962
9/10/2008,0,30.70000076
10/10/2008,1.007745981,30.57999992
11/10/2008,0,29.82999992
12/10/2008,0,28.25
13-10-2008,0.959442854,27.57999992
14-10-2008,0,28.36000061
15-10-2008,0.73766464,28.55999947
16-10-2008,3.037309885,27.97999954
17-10-2008,6.531337738,28.32999992
18-10-2008,0,28.42000008
19-10-2008,0,28.20000076
20-10-2008,1.40826869,28.44000053
21-10-2008,3.756883144,25.11000061
